MUTATION_PROB;CROSSOVER_PROB;POPULATION_SIZE;IS_CROSSOVER_POINT_RANDOM;CHROMOSOME_LENGTH;SR;AVG_END_FIT;AVG_SOLUTION_FOUND
0,010000;0,750000;80;TRUE;190;1,000000;190,000000;2701,400000
0,020000;0,750000;40;TRUE;190;1,000000;190,000000;5867,800000
0,030000;0,700000;40;TRUE;230;1,000000;230,000000;72618,100000
0,020000;0,700000;80;TRUE;190;1,000000;190,000000;6685,000000
0,030000;0,750000;40;TRUE;200;1,000000;200,000000;29529,000000
0,010000;0,700000;80;TRUE;190;1,000000;190,000000;2892,900000
0,030000;0,750000;80;TRUE;200;1,000000;200,000000;32345,300000
0,010000;0,750000;40;TRUE;190;1,000000;190,000000;2251,600000
0,010000;0,700000;40;TRUE;190;1,000000;190,000000;2287,300000
0,040000;0,750000;40;TRUE;190;1,000000;190,000000;76487,300000
0,020000;0,750000;80;TRUE;250;1,000000;250,000000;20169,800000
0,030000;0,700000;80;TRUE;210;1,000000;210,000000;41465,700000
0,030000;0,700000;40;TRUE;250;1,000000;250,000000;93011,300000
0,010000;0,700000;40;TRUE;250;1,000000;250,000000;3837,800000
0,040000;0,700000;40;TRUE;200;1,000000;200,000000;129651,700000
0,030000;0,750000;40;TRUE;190;1,000000;190,000000;27294,000000
0,010000;0,700000;80;TRUE;250;1,000000;250,000000;4744,600000
0,040000;0,700000;40;TRUE;190;1,000000;190,000000;77928,600000
0,030000;0,750000;80;TRUE;190;1,000000;190,000000;23649,600000
0,030000;0,750000;80;TRUE;230;1,000000;230,000000;60316,700000
0,020000;0,700000;80;TRUE;240;1,000000;240,000000;15589,900000
0,040000;0,750000;80;TRUE;190;1,000000;190,000000;77828,000000
0,030000;0,750000;40;TRUE;250;1,000000;250,000000;132708,000000
0,020000;0,700000;40;TRUE;240;1,000000;240,000000;15203,200000
0,040000;0,750000;40;TRUE;210;1,000000;210,000000;180669,500000
0,010000;0,750000;40;TRUE;210;1,000000;210,000000;2793,400000
0,020000;0,750000;40;TRUE;240;1,000000;240,000000;15404,800000
0,010000;0,700000;80;TRUE;210;1,000000;210,000000;3703,200000
0,030000;0,700000;40;TRUE;240;1,000000;240,000000;86218,200000
0,020000;0,750000;80;TRUE;240;1,000000;240,000000;16290,100000
0,030000;0,700000;80;TRUE;230;1,000000;230,000000;78678,400000
0,030000;0,750000;80;TRUE;210;1,000000;210,000000;40325,200000
0,040000;0,750000;40;TRUE;200;1,000000;200,000000;160090,100000
0,030000;0,750000;40;TRUE;240;1,000000;240,000000;108995,300000
0,030000;0,700000;80;TRUE;220;1,000000;220,000000;56000,200000
0,040000;0,750000;80;TRUE;200;1,000000;200,000000;142650,300000
0,010000;0,700000;40;TRUE;220;1,000000;220,000000;2996,600000
0,040000;0,700000;80;TRUE;200;1,000000;200,000000;148532,300000
0,040000;0,700000;80;TRUE;190;1,000000;190,000000;91741,200000
0,030000;0,750000;80;TRUE;240;1,000000;240,000000;96349,700000
0,030000;0,750000;80;TRUE;250;1,000000;250,000000;99036,200000
0,030000;0,750000;40;TRUE;210;1,000000;210,000000;37922,600000
0,040000;0,700000;40;TRUE;220;1,000000;220,000000;299351,200000
0,030000;0,750000;40;TRUE;220;1,000000;220,000000;56159,100000
0,030000;0,700000;40;TRUE;220;1,000000;220,000000;53687,600000
0,030000;0,700000;80;TRUE;240;1,000000;240,000000;76831,000000
0,040000;0,750000;40;TRUE;230;0,900000;229,800000;305150,700000
0,030000;0,700000;80;TRUE;250;1,000000;250,000000;137272,100000
0,030000;0,750000;80;TRUE;220;1,000000;220,000000;55626,800000
0,040000;0,700000;40;TRUE;210;1,000000;210,000000;184530,900000
0,040000;0,700000;40;TRUE;230;0,800000;229,600000;283746,500000
0,040000;0,750000;80;TRUE;220;1,000000;220,000000;241745,200000
0,040000;0,700000;40;TRUE;240;0,900000;239,600000;402958,000000
0,040000;0,700000;80;TRUE;210;1,000000;210,000000;190543,200000
0,040000;0,750000;40;TRUE;220;0,900000;219,800000;253506,000000
0,040000;0,750000;80;TRUE;210;0,900000;209,800000;163001,400000
0,040000;0,700000;80;TRUE;220;1,000000;220,000000;244221,400000
0,040000;0,750000;40;TRUE;240;0,500000;238,600000;290428,400000
0,040000;0,700000;80;TRUE;230;1,000000;230,000000;372660,700000
0,040000;0,700000;40;TRUE;250;0,400000;248,100000;263479,600000
0,040000;0,750000;80;TRUE;230;1,000000;230,000000;377366,300000
0,040000;0,750000;40;TRUE;250;0,600000;249,000000;421413,700000
0,040000;0,700000;80;TRUE;240;0,500000;238,800000;220404,800000
0,040000;0,750000;80;TRUE;240;0,600000;238,700000;290903,600000
0,040000;0,700000;80;TRUE;250;0,500000;248,700000;295326,100000
0,040000;0,750000;80;TRUE;250;0,500000;248,800000;248081,000000
