MUTATION_PROB;CROSSOVER_PROB;POPULATION_SIZE;IS_CROSSOVER_POINT_RANDOM;CHROMOSOME_LENGTH;SR;AVG_END_FIT;AVG_SOLUTION_FOUND
0,000500;0,990000;50;FALSE;430;1,000000;430,000000;9616,000000
0,000500;0,400000;50;FALSE;430;1,000000;430,000000;10367,000000
0,000500;0,990000;50;TRUE;630;1,000000;630,000000;11340,000000
0,000500;0,400000;50;TRUE;430;1,000000;430,000000;11371,000000
0,000500;0,900000;50;TRUE;630;1,000000;630,000000;9491,000000
0,000500;0,950000;50;FALSE;430;1,000000;430,000000;8102,000000
0,000500;1,000000;50;FALSE;630;1,000000;630,000000;13545,000000
0,000500;0,300000;50;TRUE;430;1,000000;430,000000;9902,000000
0,000500;0,950000;50;TRUE;830;1,000000;830,000000;12285,000000
0,000500;0,950000;50;TRUE;430;1,000000;430,000000;10845,000000
0,000500;0,300000;50;TRUE;830;1,000000;830,000000;15197,000000
0,000500;1,000000;50;TRUE;230;1,000000;230,000000;7505,000000
0,000500;1,000000;50;FALSE;430;1,000000;430,000000;9775,000000
0,000500;0,400000;50;FALSE;830;1,000000;830,000000;11615,000000
0,000500;1,000000;50;TRUE;430;1,000000;430,000000;9549,000000
0,000500;0,400000;50;TRUE;830;1,000000;830,000000;15441,000000
0,000500;0,990000;50;FALSE;230;1,000000;230,000000;5705,000000
0,000500;0,300000;50;FALSE;830;1,000000;830,000000;13669,000000
0,000500;0,400000;50;TRUE;630;1,000000;630,000000;11267,000000
0,000500;0,300000;50;TRUE;1030;1,000000;1030,000000;14118,000000
0,000500;0,900000;50;FALSE;630;1,000000;630,000000;10992,000000
0,000500;0,900000;50;TRUE;430;1,000000;430,000000;7417,000000
0,000500;0,990000;50;FALSE;1030;1,000000;1030,000000;15260,000000
0,000500;1,000000;50;TRUE;630;1,000000;630,000000;14338,000000
0,000500;0,300000;50;TRUE;630;1,000000;630,000000;10787,000000
0,000500;0,900000;50;TRUE;830;1,000000;830,000000;13943,000000
0,000500;0,900000;50;FALSE;1230;1,000000;1230,000000;17321,000000
0,000500;0,900000;50;FALSE;830;1,000000;830,000000;15273,000000
